text,Label
"Hoists sails and flies. That I beheld: Mine eyes did sicken at the sight, and could not Endure a further view. She once being loof'd, The noble ruin of her magic, Antony, Claps on his sea-wing, and, like a doting mallard, Leaving the fight in height, flies after her: I never saw an action of such shame, Experience, manhood, honour, ne'er before Did violate so itself. Alack, alack! Enter CANIDIUS Our fortune on the sea is out of breath, And sinks most lamentably. Had our general Been what he knew himself, it had gone well: O, he has given example for our flight, Most grossly, by his own! Ay, are you thereabouts? Why, then, good night indeed. Toward Peloponnesus are they fled. 'Tis easy to't, and there I will attend What further comes. To Caesar will I render My legions and my horse: six kings already Show me the way of yielding. I'll yet follow The wounded chance of Antony, though my reason Sits in the wind against me. Exeunt SCENE XI. Alexandria. CLEOPATRA's palace. Enter MARK ANTONY with Attendants Hark! the land bids me tread no more upon't, It is ashamed to bear me! Friends, come hither: I am so lated in the world, that I Have lost my way for ever: I have a ship Laden with gold, take that, divide it, fly, And make your peace with Caesar. Fly! not we. I have fled myself, and have instructed cowards To run and show their shoulders. Friends, be gone, I have myself resolved upon a course Which has no need of you, be gone: My treasure's in the harbour, take it. O, I follow'd that I blush to look upon: My very hairs do mutiny, for the white Reprove the brown for rashness, and they them For fear and doting. Friends, be gone: you shall Have letters from me to some friends that will Sweep your way for you. Pray you, look not sad,",Human
"Nor make replies of loathness: take the hint Which my despair proclaims, let that be left Which leaves itself: to the sea-side straightway: I will possess you of that ship and treasure. Leave me, I pray, a little: pray you now: Nay, do so, for, indeed, I have lost command, Therefore I pray you: I'll see you by and by. Sits down Enter CLEOPATRA led by CHARMIAN and IRAS, EROS following Nay, gentle madam, to him, comfort him. Do, most dear queen. Do! why: what else? Let me sit down. O Juno! No, no, no, no, no. See you here, sir? O fie, fie, fie! Madam! Madam, O good empress! Sir, sir,-- Yes, my lord, yes, he at Philippi kept His sword e'en like a dancer, while I struck The lean and wrinkled Cassius, and 'twas I That the mad Brutus ended: he alone Dealt on lieutenantry, and no practise had In the brave squares of war: yet now--No matter. Ah, stand by. The queen, my lord, the queen. Go to him, madam, speak to him: He is unqualitied with very shame. Well then, sustain him: O! Most noble sir, arise, the queen approaches: Her head's declined, and death will seize her, but Your comfort makes the rescue. I have offended reputation, A most unnoble swerving. Sir, the queen. O, whither hast thou led me, Egypt? See, How I convey my shame out of thine eyes By looking back what I have left behind 'Stroy'd in dishonour. O my lord, my lord, Forgive my fearful sails! I little thought You would have follow'd. Egypt, thou knew'st too well My heart was to thy rudder tied by the strings, And thou shouldst tow me after: o'er my spirit Thy full supremacy thou knew'st, and that Thy beck might from the bidding of the gods Command me. O, my pardon!",Human
"Now I must To the young man send humble treaties, dodge And palter in the shifts of lowness, who With half the bulk o' the world play'd as I pleased, Making and marring fortunes. You did know How much you were my conqueror, and that My sword, made weak by my affection, would Obey it on all cause. Pardon, pardon! Fall not a tear, I say, one of them rates All that is won and lost: give me a kiss, Even this repays me. We sent our schoolmaster, Is he come back? Love, I am full of lead. Some wine, within there, and our viands! Fortune knows We scorn her most when most she offers blows. Exeunt SCENE XII. Egypt. OCTAVIUS CAESAR's camp. Enter OCTAVIUS CAESAR, DOLABELLA, THYREUS, with others Let him appear that's come from Antony. Know you him? Caesar, 'tis his schoolmaster: An argument that he is pluck'd, when hither He sends so poor a pinion off his wing, Which had superfluous kings for messengers Not many moons gone by. Enter EUPHRONIUS, ambassador from MARK ANTONY Approach, and speak. Such as I am, I come from Antony: I was of late as petty to his ends As is the morn-dew on the myrtle-leaf To his grand sea. Be't so: declare thine office. Lord of his fortunes he salutes thee, and Requires to live in Egypt: which not granted, He lessens his requests, and to thee sues To let him breathe between the heavens and earth, A private man in Athens: this for him. Next, Cleopatra does confess thy greatness, Submits her to thy might, and of thee craves The circle of the Ptolemies for her heirs, Now hazarded to thy grace. For Antony, I have no ears to his request. The queen Of audience nor desire shall fail, so she From Egypt drive her all-disgraced friend, Or take his life there: this if she perform, She shall not sue unheard. So to them both. Fortune pursue thee! Bring him through the bands. Exit EUPHRONIUS",Human
"To THYREUS From Antony win Cleopatra: promise, And in our name, what she requires, add more, From thine invention, offers: women are not In their best fortunes strong, but want will perjure The ne'er touch'd vestal: try thy cunning, Thyreus, Make thine own edict for thy pains, which we Will answer as a law. Caesar, I go. Observe how Antony becomes his flaw, And what thou think'st his very action speaks In every power that moves. Caesar, I shall. Exeunt SCENE XIII. Alexandria. CLEOPATRA's palace. Enter CLEOPATRA, DOMITIUS ENOBARBUS, CHARMIAN, and IRAS What shall we do, Enobarbus? Think, and die. Is Antony or we in fault for this? Antony only, that would make his will Lord of his reason. What though you fled From that great face of war, whose several ranges Frighted each other? why should he follow? The itch of his affection should not then Have nick'd his captainship, at such a point, When half to half the world opposed, he being The meered question: 'twas a shame no less Than was his loss, to course your flying flags, And leave his navy gazing. Prithee, peace. Enter MARK ANTONY with EUPHRONIUS, the Ambassador Is that his answer? Ay, my lord. The queen shall then have courtesy, so she Will yield us up. He says so. Let her know't. To the boy Caesar send this grizzled head, And he will fill thy wishes to the brim With principalities. That head, my lord? To him again: tell him he wears the rose Of youth upon him, from which the world should note Something particular: his coin, ships, legions, May be a coward's, whose ministers would prevail Under the service of a child as soon As i' the command of Caesar: I dare him therefore To lay his gay comparisons apart, And answer me declined, sword against sword, Ourselves alone. I'll write it: follow me.",Human
"Exeunt MARK ANTONY and EUPHRONIUS [Aside]  Yes, like enough, high-battled Caesar will Unstate his happiness, and be staged to the show, Against a sworder! I see men's judgments are A parcel of their fortunes, and things outward Do draw the inward quality after them, To suffer all alike. That he should dream, Knowing all measures, the full Caesar will Answer his emptiness! Caesar, thou hast subdued His judgment too. Enter an Attendant A messenger from CAESAR. What, no more ceremony? See, my women! Against the blown rose may they stop their nose That kneel'd unto the buds. Admit him, sir. Exit Attendant [Aside]  Mine honesty and I begin to square. The loyalty well held to fools does make Our faith mere folly: yet he that can endure To follow with allegiance a fall'n lord Does conquer him that did his master conquer And earns a place i' the story. Enter THYREUS Caesar's will? Hear it apart. None but friends: say boldly. So, haply, are they friends to Antony. He needs as many, sir, as Caesar has, Or needs not us. If Caesar please, our master Will leap to be his friend: for us, you know, Whose he is we are, and that is, Caesar's. So. Thus then, thou most renown'd: Caesar entreats, Not to consider in what case thou stand'st, Further than he is Caesar. Go on: right royal. He knows that you embrace not Antony As you did love, but as you fear'd him. O! The scars upon your honour, therefore, he Does pity, as constrained blemishes, Not as deserved. He is a god, and knows What is most right: mine honour was not yielded, But conquer'd merely. [Aside]             To be sure of that, I will ask Antony. Sir, sir, thou art so leaky, That we must leave thee to thy sinking, for Thy dearest quit thee. Exit",Human
"Shall I say to Caesar What you require of him? for he partly begs To be desired to give. It much would please him, That of his fortunes you should make a staff To lean upon: but it would warm his spirits, To hear from me you had left Antony, And put yourself under his shrowd, The universal landlord. What's your name? My name is Thyreus. Most kind messenger, Say to great Caesar this: in deputation I kiss his conquering hand: tell him, I am prompt To lay my crown at 's feet, and there to kneel: Tell him from his all-obeying breath I hear The doom of Egypt. 'Tis your noblest course. Wisdom and fortune combating together, If that the former dare but what it can, No chance may shake it. Give me grace to lay My duty on your hand. Your Caesar's father oft, When he hath mused of taking kingdoms in, Bestow'd his lips on that unworthy place, As it rain'd kisses. Re-enter MARK ANTONY and DOMITIUS ENOBARBUS Favours, by Jove that thunders! What art thou, fellow? One that but performs The bidding of the fullest man, and worthiest To have command obey'd. [Aside]               You will be whipp'd. Approach, there! Ah, you kite! Now, gods and devils! Authority melts from me: of late, when I cried 'Ho!' Like boys unto a muss, kings would start forth, And cry 'Your will?' Have you no ears? I am Antony yet. Enter Attendants Take hence this Jack, and whip him. [Aside]  'Tis better playing with a lion's whelp Than with an old one dying. Moon and stars! Whip him. Were't twenty of the greatest tributaries That do acknowledge Caesar, should I find them So saucy with the hand of she here,--what's her name, Since she was Cleopatra? Whip him, fellows, Till, like a boy, you see him cringe his face, And whine aloud for mercy: take him hence. Mark Antony!",Human
"Tug him away: being whipp'd, Bring him again: this Jack of Caesar's shall Bear us an errand to him. Exeunt Attendants with THYREUS You were half blasted ere I knew you: ha! Have I my pillow left unpress'd in Rome, Forborne the getting of a lawful race, And by a gem of women, to be abused By one that looks on feeders? Good my lord,-- You have been a boggler ever: But when we in our viciousness grow hard-- O misery on't!--the wise gods seel our eyes, In our own filth drop our clear judgments, make us Adore our errors, laugh at's, while we strut To our confusion. O, is't come to this? I found you as a morsel cold upon Dead Caesar's trencher, nay, you were a fragment Of Cneius Pompey's, besides what hotter hours, Unregister'd in vulgar fame, you have Luxuriously pick'd out: for, I am sure, Though you can guess what temperance should be, You know not what it is. Wherefore is this? To let a fellow that will take rewards And say 'God quit you!' be familiar with My playfellow, your hand, this kingly seal And plighter of high hearts! O, that I were Upon the hill of Basan, to outroar The horned herd! for I have savage cause, And to proclaim it civilly, were like A halter'd neck which does the hangman thank For being yare about him. Re-enter Attendants with THYREUS Is he whipp'd? Soundly, my lord. Cried he? and begg'd a' pardon? He did ask favour. If that thy father live, let him repent Thou wast not made his daughter, and be thou sorry To follow Caesar in his triumph, since Thou hast been whipp'd for following him: henceforth The white hand of a lady fever thee, Shake thou to look on 't. Get thee back to Caesar, Tell him thy entertainment: look, thou say He makes me angry with him, for he seems Proud and disdainful, harping on what I am, Not what he knew I was: he makes me angry, And at this time most easy 'tis to do't,",Human
"When my good stars, that were my former guides, Have empty left their orbs, and shot their fires Into the abysm of hell. If he mislike My speech and what is done, tell him he has Hipparchus, my enfranched bondman, whom He may at pleasure whip, or hang, or torture, As he shall like, to quit me: urge it thou: Hence with thy stripes, begone! Exit THYREUS Have you done yet? Alack, our terrene moon Is now eclipsed, and it portends alone The fall of Antony! I must stay his time. To flatter Caesar, would you mingle eyes With one that ties his points? Not know me yet? Cold-hearted toward me? Ah, dear, if I be so, From my cold heart let heaven engender hail, And poison it in the source, and the first stone Drop in my neck: as it determines, so Dissolve my life! The next Caesarion smite! Till by degrees the memory of my womb, Together with my brave Egyptians all, By the discandying of this pelleted storm, Lie graveless, till the flies and gnats of Nile Have buried them for prey! I am satisfied. Caesar sits down in Alexandria, where I will oppose his fate. Our force by land Hath nobly held, our sever'd navy too Have knit again, and fleet, threatening most sea-like. Where hast thou been, my heart? Dost thou hear, lady? If from the field I shall return once more To kiss these lips, I will appear in blood, I and my sword will earn our chronicle: There's hope in't yet. That's my brave lord! I will be treble-sinew'd, hearted, breathed, And fight maliciously: for when mine hours Were nice and lucky, men did ransom lives Of me for jests, but now I'll set my teeth, And send to darkness all that stop me. Come, Let's have one other gaudy night: call to me All my sad captains, fill our bowls once more, Let's mock the midnight bell. It is my birth-day: I had thought to have held it poor: but, since my lord Is Antony again, I will be Cleopatra.",Human
"We will yet do well. Call all his noble captains to my lord. Do so, we'll speak to them, and to-night I'll force The wine peep through their scars. Come on, my queen, There's sap in't yet. The next time I do fight, I'll make death love me, for I will contend Even with his pestilent scythe. Exeunt all but DOMITIUS ENOBARBUS Now he'll outstare the lightning. To be furious, Is to be frighted out of fear, and in that mood The dove will peck the estridge, and I see still, A diminution in our captain's brain Restores his heart: when valour preys on reason, It eats the sword it fights with. I will seek Some way to leave him. Exit ACT IV SCENE I. Before Alexandria. OCTAVIUS CAESAR's camp. Enter OCTAVIUS CAESAR, AGRIPPA, and MECAENAS, with his Army, OCTAVIUS CAESAR reading a letter He calls me boy, and chides, as he had power To beat me out of Egypt, my messenger He hath whipp'd with rods, dares me to personal combat, Caesar to Antony: let the old ruffian know I have many other ways to die, meantime Laugh at his challenge. Caesar must think, When one so great begins to rage, he's hunted Even to falling. Give him no breath, but now Make boot of his distraction: never anger Made good guard for itself. Let our best heads Know, that to-morrow the last of many battles We mean to fight: within our files there are, Of those that served Mark Antony but late, Enough to fetch him in. See it done: And feast the army, we have store to do't, And they have earn'd the waste. Poor Antony! Exeunt SCENE II. Alexandria. CLEOPATRA's palace. Enter MARK ANTONY, CLEOPATRA, DOMITIUS ENOBARBUS, CHARMIAN, IRAS, ALEXAS, with others He will not fight with me, Domitius. No. Why should he not? He thinks, being twenty times of better fortune, He is twenty men to one. To-morrow, soldier, By sea and land I'll fight: or I will live, Or bathe my dying honour in the blood Shall make it live again. Woo't thou fight well? I'll strike, and cry 'Take all.'",Human
"Well said, come on. Call forth my household servants: let's to-night Be bounteous at our meal. Enter three or four Servitors Give me thy hand, Thou hast been rightly honest,--so hast thou,-- Thou,--and thou,--and thou:--you have served me well, And kings have been your fellows. [Aside to DOMITIUS ENOBARBUS]  What means this? [Aside to CLEOPATRA]  'Tis one of those odd tricks which sorrow shoots Out of the mind. And thou art honest too. I wish I could be made so many men, And all of you clapp'd up together in An Antony, that I might do you service So good as you have done. The gods forbid! Well, my good fellows, wait on me to-night: Scant not my cups, and make as much of me As when mine empire was your fellow too, And suffer'd my command. [Aside to DOMITIUS ENOBARBUS]  What does he mean? [Aside to CLEOPATRA]  To make his followers weep. Tend me to-night, May be it is the period of your duty: Haply you shall not see me more, or if, A mangled shadow: perchance to-morrow You'll serve another master. I look on you As one that takes his leave. Mine honest friends, I turn you not away, but, like a master Married to your good service, stay till death: Tend me to-night two hours, I ask no more, And the gods yield you for't! What mean you, sir, To give them this discomfort? Look, they weep, And I, an ass, am onion-eyed: for shame, Transform us not to women. Ho, ho, ho! Now the witch take me, if I meant it thus! Grace grow where those drops fall! My hearty friends, You take me in too dolorous a sense, For I spake to you for your comfort, did desire you To burn this night with torches: know, my hearts, I hope well of to-morrow, and will lead you Where rather I'll expect victorious life Than death and honour. Let's to supper, come, And drown consideration. Exeunt",Human
"SCENE III. The same. Before the palace. Enter two Soldiers to their guard Brother, good night: to-morrow is the day. It will determine one way: fare you well. Heard you of nothing strange about the streets? Nothing. What news? Belike 'tis but a rumour. Good night to you. Well, sir, good night. Enter two other Soldiers Soldiers, have careful watch. And you. Good night, good night. They place themselves in every corner of the stage Here we: and if to-morrow Our navy thrive, I have an absolute hope Our landmen will stand up. 'Tis a brave army, And full of purpose. Music of the hautboys as under the stage Peace! what noise? List, list! Hark! Music i' the air. Under the earth. It signs well, does it not? No. Peace, I say! What should this mean? 'Tis the god Hercules, whom Antony loved, Now leaves him. Walk, let's see if other watchmen Do hear what we do? They advance to another post How now, masters! [Speaking together]  How now! How now! do you hear this? Ay, is't not strange? Do you hear, masters? do you hear? Follow the noise so far as we have quarter, Let's see how it will give off. Content. 'Tis strange. Exeunt SCENE IV. The same. A room in the palace. Enter MARK ANTONY and CLEOPATRA, CHARMIAN, and others attending Eros! mine armour, Eros! Sleep a little. No, my chuck. Eros, come, mine armour, Eros! Enter EROS with armour Come good fellow, put mine iron on: If fortune be not ours to-day, it is Because we brave her: come.",Human
"Nay, I'll help too. What's this for? Ah, let be, let be! thou art The armourer of my heart: false, false, this, this. Sooth, la, I'll help: thus it must be. Well, well, We shall thrive now. Seest thou, my good fellow? Go put on thy defences. Briefly, sir. Is not this buckled well? Rarely, rarely: He that unbuckles this, till we do please To daff't for our repose, shall hear a storm. Thou fumblest, Eros, and my queen's a squire More tight at this than thou: dispatch. O love, That thou couldst see my wars to-day, and knew'st The royal occupation! thou shouldst see A workman in't. Enter an armed Soldier Good morrow to thee, welcome: Thou look'st like him that knows a warlike charge: To business that we love we rise betime, And go to't with delight. A thousand, sir, Early though't be, have on their riveted trim, And at the port expect you. Shout. Trumpets flourish Enter Captains and Soldiers The morn is fair. Good morrow, general. Good morrow, general. 'Tis well blown, lads: This morning, like the spirit of a youth That means to be of note, begins betimes. So, so, come, give me that: this way, well said. Fare thee well, dame, whate'er becomes of me: This is a soldier's kiss: rebukeable Kisses her And worthy shameful cheque it were, to stand On more mechanic compliment, I'll leave thee Now, like a man of steel. You that will fight, Follow me close, I'll bring you to't. Adieu. Exeunt MARK ANTONY, EROS, Captains, and Soldiers Please you, retire to your chamber. Lead me. He goes forth gallantly. That he and Caesar might Determine this great war in single fight! Then Antony,--but now--Well, on. Exeunt SCENE V. Alexandria. MARK ANTONY's camp. Trumpets sound. Enter MARK ANTONY and EROS, a Soldier meeting them",Human
"The gods make this a happy day to Antony! Would thou and those thy scars had once prevail'd To make me fight at land! Hadst thou done so, The kings that have revolted, and the soldier That has this morning left thee, would have still Follow'd thy heels. Who's gone this morning? Who! One ever near thee: call for Enobarbus, He shall not hear thee, or from Caesar's camp Say 'I am none of thine.' What say'st thou? Sir, He is with Caesar. Sir, his chests and treasure He has not with him. Is he gone? Most certain. Go, Eros, send his treasure after, do it, Detain no jot, I charge thee: write to him-- I will subscribe--gentle adieus and greetings, Say that I wish he never find more cause To change a master. O, my fortunes have Corrupted honest men! Dispatch.--Enobarbus! Exeunt SCENE VI. Alexandria. OCTAVIUS CAESAR's camp. Flourish. Enter OCTAVIUS CAESAR, AGRIPPA, with DOMITIUS ENOBARBUS, and others Go forth, Agrippa, and begin the fight: Our will is Antony be took alive, Make it so known. Caesar, I shall. Exit The time of universal peace is near: Prove this a prosperous day, the three-nook'd world Shall bear the olive freely. Enter a Messenger Antony Is come into the field. Go charge Agrippa Plant those that have revolted in the van, That Antony may seem to spend his fury Upon himself. Exeunt all but DOMITIUS ENOBARBUS Alexas did revolt, and went to Jewry on Affairs of Antony, there did persuade Great Herod to incline himself to Caesar, And leave his master Antony: for this pains Caesar hath hang'd him. Canidius and the rest That fell away have entertainment, but",Human
"No honourable trust. I have done ill, Of which I do accuse myself so sorely, That I will joy no more. Enter a Soldier of CAESAR's Enobarbus, Antony Hath after thee sent all thy treasure, with His bounty overplus: the messenger Came on my guard, and at thy tent is now Unloading of his mules. I give it you. Mock not, Enobarbus. I tell you true: best you safed the bringer Out of the host, I must attend mine office, Or would have done't myself. Your emperor Continues still a Jove. Exit I am alone the villain of the earth, And feel I am so most. O Antony, Thou mine of bounty, how wouldst thou have paid My better service, when my turpitude Thou dost so crown with gold! This blows my heart: If swift thought break it not, a swifter mean Shall outstrike thought: but thought will do't, I feel. I fight against thee! No: I will go seek Some ditch wherein to die, the foul'st best fits My latter part of life. Exit SCENE VII. Field of battle between the camps. Alarum. Drums and trumpets. Enter AGRIPPA and others Retire, we have engaged ourselves too far: Caesar himself has work, and our oppression Exceeds what we expected. Exeunt Alarums. Enter MARK ANTONY and SCARUS wounded O my brave emperor, this is fought indeed! Had we done so at first, we had droven them home With clouts about their heads. Thou bleed'st apace. I had a wound here that was like a T, But now 'tis made an H. They do retire. We'll beat 'em into bench-holes: I have yet Room for six scotches more. Enter EROS They are beaten, sir, and our advantage serves For a fair victory. Let us score their backs, And snatch 'em up, as we take hares, behind: 'Tis sport to maul a runner. I will reward thee",Human
"Once for thy spritely comfort, and ten-fold For thy good valour. Come thee on. I'll halt after. Exeunt SCENE VIII. Under the walls of Alexandria. Alarum. Enter MARK ANTONY, in a march, SCARUS, with others We have beat him to his camp: run one before, And let the queen know of our gests. To-morrow, Before the sun shall see 's, we'll spill the blood That has to-day escaped. I thank you all, For doughty-handed are you, and have fought Not as you served the cause, but as 't had been Each man's like mine, you have shown all Hectors. Enter the city, clip your wives, your friends, Tell them your feats, whilst they with joyful tears Wash the congealment from your wounds, and kiss The honour'd gashes whole. To SCARUS Give me thy hand Enter CLEOPATRA, attended To this great fairy I'll commend thy acts, Make her thanks bless thee. To CLEOPATRA O thou day o' the world, Chain mine arm'd neck, leap thou, attire and all, Through proof of harness to my heart, and there Ride on the pants triumphing! Lord of lords! O infinite virtue, comest thou smiling from The world's great snare uncaught? My nightingale, We have beat them to their beds. What, girl! though grey Do something mingle with our younger brown, yet ha' we A brain that nourishes our nerves, and can Get goal for goal of youth. Behold this man, Commend unto his lips thy favouring hand: Kiss it, my warrior: he hath fought to-day As if a god, in hate of mankind, had Destroy'd in such a shape. I'll give thee, friend, An armour all of gold, it was a king's. He has deserved it, were it carbuncled Like holy Phoebus' car. Give me thy hand: Through Alexandria make a jolly march, Bear our hack'd targets like the men that owe them: Had our great palace the capacity To camp this host, we all would sup together, And drink carouses to the next day's fate, Which promises royal peril. Trumpeters,",Human
"With brazen din blast you the city's ear, Make mingle with rattling tabourines, That heaven and earth may strike their sounds together, Applauding our approach. Exeunt SCENE IX. OCTAVIUS CAESAR's camp. Sentinels at their post If we be not relieved within this hour, We must return to the court of guard: the night Is shiny, and they say we shall embattle By the second hour i' the morn. This last day was A shrewd one to's. Enter DOMITIUS ENOBARBUS O, bear me witness, night,-- What man is this? Stand close, and list him. Be witness to me, O thou blessed moon, When men revolted shall upon record Bear hateful memory, poor Enobarbus did Before thy face repent! Enobarbus! Peace! Hark further. O sovereign mistress of true melancholy, The poisonous damp of night disponge upon me, That life, a very rebel to my will, May hang no longer on me: throw my heart Against the flint and hardness of my fault: Which, being dried with grief, will break to powder, And finish all foul thoughts. O Antony, Nobler than my revolt is infamous, Forgive me in thine own particular, But let the world rank me in register A master-leaver and a fugitive: O Antony! O Antony! Dies Let's speak To him. Let's hear him, for the things he speaks May concern Caesar. Let's do so. But he sleeps. Swoons rather, for so bad a prayer as his Was never yet for sleep. Go we to him. Awake, sir, awake, speak to us. Hear you, sir? The hand of death hath raught him. Drums afar off Hark! the drums Demurely wake the sleepers. Let us bear him",Human
"To the court of guard, he is of note: our hour Is fully out. Come on, then, He may recover yet. Exeunt with the body SCENE X. Between the two camps. Enter MARK ANTONY and SCARUS, with their Army Their preparation is to-day by sea, We please them not by land. For both, my lord. I would they'ld fight i' the fire or i' the air, We'ld fight there too. But this it is, our foot Upon the hills adjoining to the city Shall stay with us: order for sea is given, They have put forth the haven Where their appointment we may best discover, And look on their endeavour. Exeunt SCENE XI. Another part of the same. Enter OCTAVIUS CAESAR, and his Army But being charged, we will be still by land, Which, as I take't, we shall, for his best force Is forth to man his galleys. To the vales, And hold our best advantage. Exeunt SCENE XII. Another part of the same. Enter MARK ANTONY and SCARUS Yet they are not join'd: where yond pine does stand, I shall discover all: I'll bring thee word Straight, how 'tis like to go. Exit Swallows have built In Cleopatra's sails their nests: the augurers Say they know not, they cannot tell, look grimly, And dare not speak their knowledge. Antony Is valiant, and dejected, and, by starts, His fretted fortunes give him hope, and fear, Of what he has, and has not. Alarum afar off, as at a sea-fight Re-enter MARK ANTONY All is lost, This foul Egyptian hath betrayed me: My fleet hath yielded to the foe, and yonder They cast their caps up and carouse together Like friends long lost. Triple-turn'd whore! 'tis thou Hast sold me to this novice, and my heart Makes only wars on thee. Bid them all fly, For when I am revenged upon my charm,",Human
"I have done all. Bid them all fly, begone. Exit SCARUS O sun, thy uprise shall I see no more: Fortune and Antony part here, even here Do we shake hands. All come to this? The hearts That spaniel'd me at heels, to whom I gave Their wishes, do discandy, melt their sweets On blossoming Caesar, and this pine is bark'd, That overtopp'd them all. Betray'd I am: O this false soul of Egypt! this grave charm,-- Whose eye beck'd forth my wars, and call'd them home, Whose bosom was my crownet, my chief end,-- Like a right gipsy, hath, at fast and loose, Beguiled me to the very heart of loss. What, Eros, Eros! Enter CLEOPATRA Ah, thou spell! Avaunt! Why is my lord enraged against his love? Vanish, or I shall give thee thy deserving, And blemish Caesar's triumph. Let him take thee, And hoist thee up to the shouting plebeians: Follow his chariot, like the greatest spot Of all thy sex, most monster-like, be shown For poor'st diminutives, for doits, and let Patient Octavia plough thy visage up With her prepared nails. Exit CLEOPATRA 'Tis well thou'rt gone, If it be well to live, but better 'twere Thou fell'st into my fury, for one death Might have prevented many. Eros, ho! The shirt of Nessus is upon me: teach me, Alcides, thou mine ancestor, thy rage: Let me lodge Lichas on the horns o' the moon, And with those hands, that grasp'd the heaviest club, Subdue my worthiest self. The witch shall die: To the young Roman boy she hath sold me, and I fall Under this plot, she dies for't. Eros, ho! Exit SCENE XIII. Alexandria. Cleopatra's palace. Enter CLEOPATRA, CHARMIAN, IRAS, and MARDIAN Help me, my women! O, he is more mad Than Telamon for his shield, the boar of Thessaly Was never so emboss'd. To the monument! There lock yourself, and send him word you are dead. The soul and body rive not more in parting Than greatness going off. To the monument! Mardian, go tell him I have slain myself,",Human
"Say, that the last I spoke was 'Antony,' And word it, prithee, piteously: hence, Mardian, And bring me how he takes my death. To the monument! Exeunt SCENE XIV. The same. Another room. Enter MARK ANTONY and EROS Eros, thou yet behold'st me? Ay, noble lord. Sometimes we see a cloud that's dragonish, A vapour sometime like a bear or lion, A tower'd citadel, a pendent rock, A forked mountain, or blue promontory With trees upon't, that nod unto the world, And mock our eyes with air: thou hast seen these signs, They are black vesper's pageants. Ay, my lord, That which is now a horse, even with a thought The rack dislimns, and makes it indistinct, As water is in water. It does, my lord. My good knave Eros, now thy captain is Even such a body: here I am Antony: Yet cannot hold this visible shape, my knave. I made these wars for Egypt: and the queen,-- Whose heart I thought I had, for she had mine, Which whilst it was mine had annex'd unto't A million more, now lost,--she, Eros, has Pack'd cards with Caesar, and false-play'd my glory Unto an enemy's triumph. Nay, weep not, gentle Eros, there is left us Ourselves to end ourselves. Enter MARDIAN O! thy vile lady! She has robb'd me of my sword. No, Antony, My mistress loved thee, and her fortunes mingled With thine entirely. Hence, saucy eunuch, peace! She hath betray'd me and shall die the death. Death of one person can be paid but once, And that she has discharged: what thou wouldst do Is done unto thy hand: the last she spake Was 'Antony! most noble Antony!' Then in the midst a tearing groan did break The name of Antony, it was divided Between her heart and lips: she render'd life, Thy name so buried in her. Dead, then?",Human
"Dead. Unarm, Eros, the long day's task is done, And we must sleep. To MARDIAN That thou depart'st hence safe, Does pay thy labour richly, go. Exit MARDIAN Off, pluck off: The seven-fold shield of Ajax cannot keep The battery from my heart. O, cleave, my sides! Heart, once be stronger than thy continent, Crack thy frail case! Apace, Eros, apace. No more a soldier: bruised pieces, go, You have been nobly borne. From me awhile. Exit EROS I will o'ertake thee, Cleopatra, and Weep for my pardon. So it must be, for now All length is torture: since the torch is out, Lie down, and stray no farther: now all labour Mars what it does, yea, very force entangles Itself with strength: seal then, and all is done. Eros!--I come, my queen:--Eros!--Stay for me: Where souls do couch on flowers, we'll hand in hand, And with our sprightly port make the ghosts gaze: Dido and her AEneas shall want troops, And all the haunt be ours. Come, Eros, Eros! Re-enter EROS What would my lord? Since Cleopatra died, I have lived in such dishonour, that the gods Detest my baseness. I, that with my sword Quarter'd the world, and o'er green Neptune's back With ships made cities, condemn myself to lack The courage of a woman, less noble mind Than she which by her death our Caesar tells 'I am conqueror of myself.' Thou art sworn, Eros, That, when the exigent should come, which now Is come indeed, when I should see behind me The inevitable prosecution of Disgrace and horror, that, on my command, Thou then wouldst kill me: do't, the time is come: Thou strikest not me, 'tis Caesar thou defeat'st. Put colour in thy cheek. The gods withhold me! Shall I do that which all the Parthian darts, Though enemy, lost aim, and could not? Eros, Wouldst thou be window'd in great Rome and see Thy master thus with pleach'd arms, bending down His corrigible neck, his face subdued",Human
